ProductID,Date,Zip,Units,Revenue,Country
757,1/15/1999,7580,2,167.9,Mexico
1173,2/15/1999,7580,1,524.95,Mexico
491,2/15/1999,7580,2,1630.65,Mexico
574,06/03/2002,7580,1,869.14,Mexico
443,2/15/1999,7580,1,790.91,Mexico
597,2/15/1999,7580,1,892.24,Mexico
433,1/15/1999,7580,1,804.3,Mexico
491,1/15/1999,7580,2,1630.65,Mexico
767,1/15/1999,7580,1,104.95,Mexico
1975,1/15/1999,7580,1,52.45,Mexico
2270,5/31/2002,7580,1,314.95,Mexico
2094,2/15/1999,7580,1,433.07,Mexico
2277,2/15/1999,7580,1,251.95,Mexico
1185,2/15/1999,7580,1,419.95,Mexico
426,2/15/1999,7580,1,795.11,Mexico
533,06/03/2002,7580,1,524.74,Mexico
676,3/15/1999,7580,2,1603.88,Mexico
758,1/15/1999,9400,1,83.95,Mexico
2373,04/10/2003,9400,1,619.45,Mexico
1920,06/04/2002,9400,1,262.45,Mexico
2211,1/15/1999,9400,1,107.57,Mexico
1122,2/15/1999,9400,1,157.45,Mexico
604,2/15/1999,9400,1,461.74,Mexico
772,1/15/1999,9330,1,165.32,Mexico
979,1/15/1999,8188,1,393.7,Mexico
631,2/15/1999,2109,1,346.24,Mexico
1120,1/15/1999,7729,1,173.2,Mexico
606,04/11/2003,7729,1,337.84,Mexico
2234,2/15/1999,7729,1,65.57,Mexico
1916,06/05/2002,7729,1,286.07,Mexico
2235,2/15/1999,7729,1,65.57,Mexico
1517,3/15/1999,7729,1,141.65,Mexico
728,3/15/1999,7729,1,62.95,Mexico
499,1/15/1999,2110,1,846.3,Mexico
730,5/31/2002,2110,1,309.7,Mexico
823,5/31/2002,2110,1,624.7,Mexico
826,5/31/2002,2110,1,918.7,Mexico
2081,1/15/1999,2110,1,220.45,Mexico
1065,2/15/1999,2110,1,296.57,Mexico
2268,3/15/1999,2110,1,309.7,Mexico
1990,1/15/1999,9010,1,257.2,Mexico
559,04/10/2003,9010,1,643.39,Mexico
1948,1/15/1999,9010,2,593.15,Mexico
400,1/15/1999,9010,1,683.81,Mexico
910,2/15/1999,9010,1,414.7,Mexico
2192,3/15/1999,9010,1,202.07,Mexico
2331,1/15/1999,7880,1,535.45,Mexico
596,2/15/1999,7880,1,746.55,Mexico
2016,04/10/2003,7880,1,309.7,Mexico
964,04/11/2003,7880,1,330.7,Mexico
580,2/15/1999,7880,1,734.74,Mexico
1935,5/31/2002,7880,1,136.45,Mexico
981,2/15/1999,7880,1,157.45,Mexico
1133,06/03/2002,2125,1,645.7,Mexico
193,2/15/1999,8500,1,681.98,Mexico
2279,2/15/1999,8500,1,165.32,Mexico
767,1/15/1999,8500,1,104.95,Mexico
1116,2/15/1999,8500,1,251.95,Mexico
726,06/08/2002,8500,1,120.7,Mexico
725,06/08/2002,8500,1,120.7,Mexico
433,2/15/1999,9300,1,804.3,Mexico
491,2/15/1999,9300,1,815.33,Mexico
1956,2/15/1999,9300,1,153.77,Mexico
1957,2/15/1999,9300,1,153.77,Mexico
2071,5/31/2002,9300,1,346.45,Mexico
550,2/15/1999,9300,1,403.99,Mexico
2083,2/15/1999,9300,1,309.7,Mexico
758,1/15/1999,2128,2,167.9,Mexico
757,1/15/1999,2128,2,167.9,Mexico
2012,3/15/1999,2128,1,377.95,Mexico
482,2/15/1999,9260,1,671.95,Mexico
491,04/12/2003,2129,1,890.66,Mexico
2094,06/04/2002,2129,1,438.32,Mexico
727,3/15/1999,2129,1,62.95,Mexico
901,3/15/1999,2129,1,409.45,Mexico
532,2/15/1999,2140,1,556.45,Mexico
604,2/15/1999,7800,1,461.74,Mexico
550,2/15/1999,7800,2,807.98,Mexico
318,1/15/1999,7800,1,865.99,Mexico
573,1/15/1999,7800,1,275.36,Mexico
2234,1/15/1999,7800,1,65.57,Mexico
400,2/15/1999,7800,1,683.81,Mexico
1436,3/15/1999,7800,1,312.27,Mexico
2005,3/15/1999,7800,1,299.2,Mexico
713,2/15/1999,7570,1,160.07,Mexico
714,2/15/1999,7570,1,160.07,Mexico
1182,2/15/1999,7570,1,157.45,Mexico
797,1/15/1999,7570,1,301.82,Mexico
1915,5/31/2002,7570,1,467.2,Mexico
976,5/31/2002,7570,2,629.9,Mexico
727,1/15/1999,7570,1,62.95,Mexico
767,2/15/1999,7570,1,104.95,Mexico
426,3/15/1999,7570,1,795.11,Mexico
768,2/15/1999,7570,1,104.95,Mexico
400,04/12/2003,2160,1,772.28,Mexico
725,2/15/1999,9359,1,115.45,Mexico
726,2/15/1999,9359,1,115.45,Mexico
946,5/31/2002,2169,1,708.7,Mexico
758,1/15/1999,2169,1,83.95,Mexico
757,3/15/1999,2169,1,83.95,Mexico
550,2/15/1999,2169,1,403.99,Mexico
1045,06/03/2002,2169,1,217.82,Mexico
1173,2/15/1999,2169,1,524.95,Mexico
2081,2/15/1999,2200,2,440.9,Mexico
767,2/15/1999,7909,1,104.95,Mexico
2331,2/15/1999,7909,1,535.45,Mexico
513,2/15/1999,7909,1,451.45,Mexico
754,2/15/1999,7909,1,244.07,Mexico
768,2/15/1999,7909,1,104.95,Mexico
753,2/15/1999,7909,1,244.07,Mexico
2050,2/15/1999,7909,1,498.7,Mexico
992,3/15/1999,7909,1,278.2,Mexico
769,2/15/1999,7548,1,257.2,Mexico
770,2/15/1999,7548,1,257.2,Mexico
725,1/15/1999,2240,1,115.45,Mexico
769,2/15/1999,9200,1,257.2,Mexico
396,2/15/1999,9200,1,857.06,Mexico
770,2/15/1999,9200,1,257.2,Mexico
901,2/15/1999,9200,1,409.45,Mexico
443,2/15/1999,9200,1,790.91,Mexico
1168,06/03/2002,9200,1,377.95,Mexico
754,3/15/1999,9200,1,241.45,Mexico
726,1/15/1999,2250,1,115.45,Mexico
758,1/15/1999,2250,1,83.95,Mexico
491,04/12/2003,2250,1,890.66,Mexico
767,1/15/1999,2250,1,104.95,Mexico
2388,2/15/1999,2250,1,309.7,Mexico
769,2/15/1999,9249,1,251.95,Mexico
770,2/15/1999,9249,1,251.95,Mexico
609,1/15/1999,2260,1,778.84,Mexico
599,1/15/1999,2310,1,753.64,Mexico
1188,2/15/1999,9099,1,472.45,Mexico
940,2/15/1999,2320,1,687.7,Mexico
2120,2/15/1999,2320,1,524.74,Mexico
1969,2/15/1999,7859,2,477.65,Mexico
713,2/15/1999,7859,1,160.07,Mexico
2255,2/15/1999,7859,1,57.7,Mexico
2188,1/15/1999,7859,1,233.57,Mexico
826,5/31/2002,7859,1,918.7,Mexico
2254,2/15/1999,7859,1,57.7,Mexico
714,2/15/1999,7859,1,160.07,Mexico
1968,2/15/1999,7859,2,477.65,Mexico
1139,06/03/2002,7859,1,682.45,Mexico
2374,3/15/1999,7859,1,629.95,Mexico
725,1/15/1999,2330,1,115.45,Mexico
728,1/15/1999,2330,1,62.95,Mexico
2380,5/31/2002,2330,1,293.95,Mexico
2352,2/15/1999,2330,1,367.45,Mexico
725,3/15/1999,2330,1,115.45,Mexico
604,1/15/1999,2340,1,461.74,Mexico
2331,2/15/1999,2340,1,535.45,Mexico
550,2/15/1999,2340,1,403.99,Mexico
714,3/15/1999,2340,1,160.07,Mexico
2081,2/15/1999,7780,1,220.45,Mexico
2204,2/15/1999,9540,1,173.2,Mexico
910,5/31/2002,9540,1,430.45,Mexico
2053,06/03/2002,9540,1,325.45,Mexico
559,2/15/1999,9540,1,585.64,Mexico
2255,2/15/1999,9540,1,57.7,Mexico
559,5/31/2002,9540,1,624.49,Mexico
2081,2/15/1999,9540,1,220.45,Mexico
901,2/15/1999,9540,1,409.45,Mexico
2205,2/15/1999,9540,1,173.2,Mexico
1168,2/15/1999,9540,1,367.45,Mexico
2254,2/15/1999,9540,1,57.7,Mexico
2352,3/15/1999,9540,1,367.45,Mexico
2255,1/15/1999,2360,1,57.7,Mexico
981,1/15/1999,2360,1,167.95,Mexico
597,3/15/1999,2360,1,892.24,Mexico
2211,2/15/1999,9430,1,107.57,Mexico
491,04/11/2003,9430,1,890.66,Mexico
1144,06/06/2002,9430,1,414.7,Mexico
2210,2/15/1999,9430,1,107.57,Mexico
645,1/15/1999,2400,1,746.55,Mexico
606,2/15/1999,2400,1,314.74,Mexico
2235,2/15/1999,8760,1,65.57,Mexico
964,5/31/2002,8760,2,656.15,Mexico
979,2/15/1999,8760,1,393.7,Mexico
2235,1/15/1999,8760,1,65.57,Mexico
1436,1/15/1999,8760,1,312.27,Mexico
396,1/15/1999,8760,1,857.06,Mexico
2234,2/15/1999,8760,1,65.57,Mexico
2388,2/15/1999,8760,1,309.7,Mexico
992,3/15/1999,8760,1,288.7,Mexico
2380,3/15/1999,8760,1,309.7,Mexico
2255,2/15/1999,8030,1,57.7,Mexico
2254,2/15/1999,8030,1,57.7,Mexico
2277,2/15/1999,7550,1,251.95,Mexico
1047,04/10/2003,7550,1,209.95,Mexico
989,5/31/2002,7550,1,419.95,Mexico
1935,06/03/2002,7550,1,136.45,Mexico
513,2/15/1999,7550,1,451.45,Mexico
609,2/15/1999,7550,1,778.84,Mexico
725,2/15/1999,7550,1,115.45,Mexico
1065,2/15/1999,7550,1,296.57,Mexico
433,1/15/1999,7550,2,1608.6,Mexico
726,1/15/1999,7550,1,115.45,Mexico
726,2/15/1999,7550,1,115.45,Mexico
767,2/15/1999,7550,1,104.95,Mexico
1066,2/15/1999,7550,1,296.57,Mexico
559,2/15/1999,7550,1,585.64,Mexico
768,2/15/1999,7550,1,104.95,Mexico
573,2/15/1999,7550,1,280.61,Mexico
1934,06/03/2002,7550,1,136.45,Mexico
475,06/03/2002,7550,1,1007.21,Mexico
2373,3/15/1999,7550,1,551.2,Mexico
989,06/07/2002,7550,1,419.95,Mexico
2277,2/15/1999,7889,1,251.95,Mexico
1173,3/15/1999,2420,1,524.95,Mexico
2373,2/15/1999,9207,1,551.2,Mexico
396,2/15/1999,9207,2,1714.13,Mexico
2388,1/15/1999,9207,1,309.7,Mexico
1085,5/31/2002,9207,1,84,Mexico
1201,5/31/2002,9207,1,577.45,Mexico
1927,5/31/2002,9207,1,99.7,Mexico
1086,5/31/2002,9207,1,84,Mexico
852,2/15/1999,9207,1,761.2,Mexico
94,2/15/1999,9207,1,866.25,Mexico
604,2/15/1999,9207,1,461.74,Mexico
2012,3/15/1999,9207,1,377.95,Mexico
2047,3/15/1999,9207,1,377.95,Mexico
2070,3/15/1999,9207,1,519.7,Mexico
729,3/15/1999,9207,1,301.82,Mexico
396,2/15/1999,7810,1,857.06,Mexico
2234,3/15/1999,2450,1,65.57,Mexico
433,2/15/1999,9479,1,804.3,Mexico
966,5/31/2002,9479,1,472.45,Mexico
989,2/15/1999,9479,1,467.2,Mexico
2192,2/15/1999,9479,1,202.07,Mexico
725,1/15/1999,2460,1,115.45,Mexico
767,1/15/1999,2470,1,104.95,Mexico
757,3/15/1999,2470,1,83.95,Mexico
551,04/11/2003,2470,1,922.16,Mexico
573,2/15/1999,7930,1,280.61,Mexico
2251,04/11/2003,7930,1,125.95,Mexico
1081,2/15/1999,2479,1,225.7,Mexico
604,2/15/1999,8820,1,461.74,Mexico
2081,5/31/2002,8820,1,225.7,Mexico
786,5/31/2002,8820,1,68.2,Mexico
2054,5/31/2002,8820,1,545.95,Mexico
1173,2/15/1999,8820,1,524.95,Mexico
609,2/15/1999,8820,1,778.84,Mexico
676,2/15/1999,8820,1,801.94,Mexico
1110,3/15/1999,8820,1,209.95,Mexico
2253,04/10/2003,7890,1,136.45,Mexico
2252,04/10/2003,7890,1,136.45,Mexico
2359,06/05/2002,7890,1,430.45,Mexico
2252,04/10/2003,7910,1,136.45,Mexico
2359,5/31/2002,7910,1,430.45,Mexico
1227,06/04/2002,2500,1,314.95,Mexico
1974,04/10/2003,8810,1,57.7,Mexico
1980,04/10/2003,8810,1,167.95,Mexico
1109,04/11/2003,2519,1,209.95,Mexico
1110,04/11/2003,2519,1,209.95,Mexico
550,04/10/2003,2519,1,433.39,Mexico
604,3/15/1999,2519,2,923.48,Mexico
2204,3/15/1999,2525,1,173.2,Mexico
676,04/10/2003,8770,1,856.28,Mexico
1005,04/11/2003,2530,1,110.2,Mexico
1000,04/10/2003,2530,2,178.4,Mexico
1203,2/15/1999,2530,1,314.95,Mexico
895,04/10/2003,8580,1,577.45,Mexico
559,06/04/2002,8580,1,624.49,Mexico
1173,2/15/1999,8580,1,524.95,Mexico
1174,06/03/2002,8580,1,577.45,Mexico
1110,04/11/2003,2640,1,209.95,Mexico
1109,04/11/2003,2640,1,209.95,Mexico
2407,4/13/2003,2640,1,81.32,Mexico
443,04/11/2003,7760,1,851.29,Mexico
2254,2/15/1999,7760,1,57.7,Mexico
645,1/15/1999,7760,1,746.55,Mexico
1005,1/15/1999,7760,1,107.57,Mexico
758,1/15/1999,7760,1,83.95,Mexico
1106,2/15/1999,7760,1,246.7,Mexico
1132,2/15/1999,7760,1,629.95,Mexico
1105,2/15/1999,7760,1,246.7,Mexico
2255,2/15/1999,7760,1,57.7,Mexico
1911,3/15/1999,7760,1,244.07,Mexico
1157,1/15/1999,2680,1,377.95,Mexico
1046,1/15/1999,2710,1,99.7,Mexico
952,5/31/2002,2710,1,262.45,Mexico
964,5/31/2002,7540,1,330.7,Mexico
838,2/15/1999,7540,1,934.45,Mexico
964,1/15/1999,2729,1,346.45,Mexico
2282,1/15/1999,2729,1,304.45,Mexico
728,1/15/1999,2729,1,62.95,Mexico
852,3/15/1999,2729,1,745.45,Mexico
910,04/12/2003,2729,1,430.45,Mexico
976,04/12/2003,2729,1,325.45,Mexico
2074,2/15/1999,2729,1,328.07,Mexico
1148,06/03/2002,2729,1,314.95,Mexico
609,2/15/1999,2729,1,778.84,Mexico
676,2/15/1999,2729,1,801.94,Mexico
1489,2/15/1999,2729,1,262.4,Mexico
604,2/15/1999,2729,1,461.74,Mexico
1215,06/03/2002,8029,1,356.95,Mexico
1131,2/15/1999,8029,1,419.95,Mexico
728,1/15/1999,2730,1,62.95,Mexico
681,1/15/1999,2730,1,629.74,Mexico
1956,1/15/1999,2730,2,307.55,Mexico
2284,1/15/1999,2730,1,293.95,Mexico
768,1/15/1999,2730,1,104.95,Mexico
716,04/12/2003,2730,1,152.2,Mexico
785,04/12/2003,2730,1,57.7,Mexico
715,04/12/2003,2730,1,152.2,Mexico
915,04/12/2003,2730,1,556.45,Mexico
786,04/12/2003,2730,1,57.7,Mexico
981,04/12/2003,2730,1,157.45,Mexico
573,1/15/1999,2730,1,280.61,Mexico
727,1/15/1999,2730,1,62.95,Mexico
1948,3/15/1999,2730,1,296.57,Mexico
606,3/15/1999,2730,2,629.48,Mexico
2380,04/11/2003,2739,1,293.95,Mexico
758,1/15/1999,2739,1,83.95,Mexico
1957,1/15/1999,2739,1,153.77,Mexico
2388,04/10/2003,2739,1,309.7,Mexico
493,04/10/2003,2760,1,969.68,Mexico
475,3/15/1999,2760,1,970.2,Mexico
2210,3/15/1999,2770,1,107.57,Mexico
1080,2/15/1999,2770,1,262.45,Mexico
1079,2/15/1999,2770,1,262.45,Mexico
1169,2/15/1999,2770,1,419.95,Mexico
574,06/04/2002,8520,1,869.14,Mexico
962,2/15/1999,8520,1,524.95,Mexico
2277,2/15/1999,8520,1,251.95,Mexico
1927,5/31/2002,8520,1,99.7,Mexico
2388,2/15/1999,8520,1,309.7,Mexico
2070,2/15/1999,8520,2,1039.4,Mexico
761,04/12/2003,2810,1,173.2,Mexico
762,04/12/2003,2810,1,173.2,Mexico
2282,2/15/1999,7918,1,304.45,Mexico
2282,2/15/1999,9009,1,304.45,Mexico
826,06/08/2002,9009,1,918.7,Mexico
966,5/31/2002,2840,1,472.45,Mexico
728,1/15/1999,2840,1,62.95,Mexico
2284,2/15/1999,9340,1,293.95,Mexico
1518,2/15/1999,9340,1,141.65,Mexico
726,5/31/2002,9340,1,120.7,Mexico
767,2/15/1999,9340,1,104.95,Mexico
768,2/15/1999,9340,1,104.95,Mexico
797,2/15/1999,9340,1,301.82,Mexico
1517,2/15/1999,9340,1,141.65,Mexico
1346,1/15/1999,2860,1,304.4,Mexico
932,3/15/1999,2860,1,430.45,Mexico
1345,1/15/1999,2860,1,304.4,Mexico
2211,2/15/1999,2860,1,107.57,Mexico
671,04/10/2003,2860,1,944.74,Mexico
2210,2/15/1999,2860,1,107.57,Mexico
910,5/31/2002,2920,1,430.45,Mexico
2211,2/15/1999,2920,1,107.57,Mexico
758,1/15/1999,2940,1,83.95,Mexico
1948,3/15/1999,2940,1,296.57,Mexico
1949,3/15/1999,2940,1,296.57,Mexico
767,2/15/1999,7739,1,102.32,Mexico
768,2/15/1999,7739,1,102.32,Mexico
2282,1/15/1999,2980,1,304.45,Mexico
559,06/05/2002,2980,1,624.49,Mexico
1185,2/15/1999,7950,1,419.95,Mexico
1053,2/15/1999,7950,1,251.95,Mexico
1957,2/15/1999,8040,1,153.77,Mexico
1956,2/15/1999,8040,1,153.77,Mexico
2254,1/15/1999,4000,1,57.7,Mexico
2192,04/11/2003,4000,1,209.95,Mexico
2255,1/15/1999,4000,1,57.7,Mexico
2046,06/03/2002,4000,1,433.07,Mexico
1169,1/15/1999,4009,1,435.7,Mexico
1430,1/15/1999,4009,1,283.4,Mexico
2380,5/31/2002,4009,1,293.95,Mexico
2064,04/10/2003,4009,1,496.07,Mexico
2235,2/15/1999,9239,1,65.57,Mexico
2234,2/15/1999,9239,1,65.57,Mexico
757,1/15/1999,4010,1,83.95,Mexico
758,1/15/1999,4010,1,83.95,Mexico
1116,1/15/1999,4020,1,251.95,Mexico
433,04/11/2003,4020,1,880.16,Mexico
120,2/15/1999,4020,1,829.5,Mexico
753,3/15/1999,4020,1,244.07,Mexico
400,2/15/1999,9250,1,683.81,Mexico
976,5/31/2002,9250,1,314.95,Mexico
396,06/07/2002,9250,1,892.24,Mexico
635,04/09/2003,4100,1,881.74,Mexico
2082,04/10/2003,4100,1,335.95,Mexico
964,04/12/2003,4100,1,320.2,Mexico
609,2/15/1999,4100,1,778.84,Mexico
676,2/15/1999,4100,1,801.94,Mexico
2331,2/15/1999,4100,1,535.45,Mexico
2359,04/10/2003,4100,1,430.45,Mexico
475,2/15/1999,4100,1,970.2,Mexico
491,2/15/1999,4129,1,815.33,Mexico
681,2/15/1999,7790,1,629.74,Mexico
2255,06/07/2002,7790,1,60.32,Mexico
2254,06/07/2002,7790,1,60.32,Mexico
2022,5/31/2002,4210,1,230.95,Mexico
2054,5/31/2002,4210,1,545.95,Mexico
2284,1/15/1999,4210,1,293.95,Mexico
826,5/31/2002,4210,1,944.95,Mexico
725,2/15/1999,9080,1,115.45,Mexico
2340,2/15/1999,9080,1,461.95,Mexico
726,2/15/1999,9080,1,115.45,Mexico
981,5/31/2002,4230,1,157.45,Mexico
727,2/15/1999,9320,1,68.2,Mexico
728,2/15/1999,9320,1,68.2,Mexico
837,2/15/1999,9320,1,813.7,Mexico
768,1/15/1999,4239,1,104.95,Mexico
1110,1/15/1999,4240,1,209.95,Mexico
797,3/15/1999,4240,1,301.82,Mexico
1116,2/15/1999,9369,1,251.95,Mexico
2359,5/31/2002,9369,2,860.9,Mexico
1112,2/15/1999,9369,1,116.5,Mexico
1111,2/15/1999,9369,1,116.5,Mexico
754,1/15/1999,4259,1,244.07,Mexico
2331,1/15/1999,4259,1,535.45,Mexico
2056,2/15/1999,4259,1,325.45,Mexico
964,04/10/2003,4269,1,330.7,Mexico
757,2/15/1999,4269,1,83.95,Mexico
2057,1/15/1999,4270,1,472.45,Mexico
1965,04/10/2003,4270,1,89.2,Mexico
740,2/15/1999,4270,1,170.57,Mexico
1964,04/10/2003,4270,1,89.2,Mexico
1229,2/15/1999,4270,1,236.2,Mexico
2064,5/31/2002,4280,1,496.07,Mexico
726,1/15/1999,4280,1,115.45,Mexico
1911,2/15/1999,4280,1,244.07,Mexico
1085,06/03/2002,4280,1,84,Mexico
1086,06/03/2002,4280,1,84,Mexico
990,3/15/1999,4280,1,503.95,Mexico
1960,2/15/1999,7560,1,97.07,Mexico
573,1/15/1999,7560,1,280.61,Mexico
1961,2/15/1999,7560,1,97.07,Mexico
645,2/15/1999,7560,1,746.55,Mexico
1122,2/15/1999,7560,1,157.45,Mexico
1132,2/15/1999,7560,1,629.95,Mexico
609,2/15/1999,7560,2,1557.68,Mexico
609,06/04/2002,4309,1,829.24,Mexico
2012,5/31/2002,4317,1,388.45,Mexico
989,2/15/1999,4317,1,467.2,Mexico
2255,2/15/1999,7969,1,57.7,Mexico
1066,1/15/1999,7969,1,296.57,Mexico
2255,5/31/2002,7969,1,60.32,Mexico
1116,2/15/1999,7969,1,251.95,Mexico
2254,2/15/1999,7969,1,57.7,Mexico
2388,5/31/2002,7969,1,309.7,Mexico
2056,3/15/1999,7969,1,325.45,Mexico
2045,5/31/2002,4319,1,419.95,Mexico
597,2/15/1999,4319,1,892.24,Mexico
901,3/15/1999,4319,1,409.45,Mexico
740,5/31/2002,4320,1,173.2,Mexico
1201,04/11/2003,4320,1,577.45,Mexico
642,04/11/2003,4320,1,903.79,Mexico
819,04/11/2003,4320,1,997.45,Mexico
2379,1/15/1999,8720,1,209.95,Mexico
1975,3/15/1999,8720,1,52.45,Mexico
396,1/15/1999,4326,1,857.06,Mexico
1517,1/15/1999,4326,1,141.65,Mexico
1182,3/15/1999,4326,1,157.45,Mexico
786,04/11/2003,4326,1,57.7,Mexico
1894,1/15/1999,4326,1,682.24,Mexico
634,04/11/2003,4326,1,897.75,Mexico
785,04/11/2003,4326,1,57.7,Mexico
575,04/11/2003,4326,1,929.25,Mexico
676,2/15/1999,4326,1,801.94,Mexico
2331,2/15/1999,4326,1,535.45,Mexico
2222,3/15/1999,4326,1,246.7,Mexico
767,3/15/1999,4326,1,104.95,Mexico
499,3/15/1999,4336,1,846.3,Mexico
767,1/15/1999,4338,1,104.95,Mexico
726,1/15/1999,4338,1,115.45,Mexico
768,2/15/1999,4350,1,104.95,Mexico
728,1/15/1999,9000,1,62.95,Mexico
1956,3/15/1999,9000,1,153.77,Mexico
1182,1/15/1999,7840,1,157.45,Mexico
2045,5/31/2002,4420,1,419.95,Mexico
2138,5/31/2002,4420,1,398.95,Mexico
396,1/15/1999,4430,1,857.06,Mexico
2121,1/15/1999,4430,1,629.74,Mexico
930,04/11/2003,4430,1,524.95,Mexico
1174,5/31/2002,4450,1,577.45,Mexico
491,2/15/1999,4450,1,815.33,Mexico
2045,1/15/1999,4470,1,409.45,Mexico
2047,2/15/1999,4470,1,377.95,Mexico
901,3/15/1999,4470,1,409.45,Mexico
550,2/15/1999,4484,1,403.99,Mexico
550,3/15/1999,4484,1,403.99,Mexico
910,3/15/1999,4484,1,414.7,Mexico
669,04/10/2003,4513,1,1364.74,Mexico
609,3/15/1999,4530,1,778.84,Mexico
2252,5/31/2002,7530,1,136.45,Mexico
2253,5/31/2002,7530,1,136.45,Mexico
2373,5/31/2002,9480,1,619.45,Mexico
606,06/03/2002,9480,1,323.14,Mexico
2199,1/15/1999,4610,1,178.45,Mexico
1990,3/15/1999,4610,1,257.2,Mexico
2064,2/15/1999,4610,1,472.45,Mexico
2331,2/15/1999,4610,1,535.45,Mexico
2094,3/15/1999,4610,1,433.07,Mexico
600,5/31/2002,7869,1,713.74,Mexico
739,1/15/1999,4620,1,170.57,Mexico
992,1/15/1999,4620,1,278.2,Mexico
740,1/15/1999,4620,1,170.57,Mexico
981,5/31/2002,7720,1,157.45,Mexico
914,2/15/1999,7720,1,603.7,Mexico
475,2/15/1999,7720,1,970.2,Mexico
816,5/31/2002,4700,1,330.7,Mexico
2380,5/31/2002,8840,1,293.95,Mexico
604,5/31/2002,7640,1,480.64,Mexico
768,1/15/1999,7640,1,104.95,Mexico
491,3/15/1999,4720,1,815.33,Mexico
725,5/31/2002,7939,1,120.7,Mexico
767,1/15/1999,7939,1,104.95,Mexico
571,04/11/2003,4729,1,527.1,Mexico
2373,3/15/1999,4729,1,551.2,Mexico
769,1/15/1999,4730,1,257.2,Mexico
714,1/15/1999,4730,1,160.07,Mexico
962,3/15/1999,4737,1,524.95,Mexico
2371,1/15/1999,4737,1,551.2,Mexico
728,2/15/1999,4737,1,62.95,Mexico
964,5/31/2002,9310,1,314.95,Mexico
2388,3/15/1999,4800,1,309.7,Mexico
596,1/15/1999,4849,1,746.55,Mexico
1185,2/15/1999,4849,1,419.95,Mexico
631,1/15/1999,8100,1,346.24,Mexico
2277,2/15/1999,4890,1,251.95,Mexico
962,1/15/1999,4908,1,524.95,Mexico
571,04/12/2003,4908,1,527.1,Mexico
573,2/15/1999,4908,1,280.61,Mexico
981,5/31/2002,4908,1,157.45,Mexico
443,2/15/1999,4908,1,790.91,Mexico
2254,1/15/1999,9450,1,57.7,Mexico
